GeneID,Phylostrata,EnsemblID,Entrez
SEMA6A,4,ENSG00000092421,57556
SEMA6B,4,ENSGALG00010027217,428330
SEMA6B,4,ENSG00000167680,10501
SEMA6C,4,ENSGALG00010028592,100859892
SEMA6C,4,ENSG00000143434,10500
SEMA6D,4,ENSGALG00010022698,415430
SEMA6D,4,ENSG00000137872,80031
SEMA7A,8,ENSGALG00010021187,415298
SEMA7A,8,ENSG00000288455,8482
SEMG1,14,ENSG00000124233,6406
SEMG2,14,ENSG00000124157,6407
SENP1,2,ENSG00000079387,29843
SENP1,2,ENSGALG00010024465,426185
SENP2,9,ENSGALG00010024670,424864
SENP2,9,ENSG00000163904,59343
SENP3,8,ENSG00000161956,26168
SENP5,8,ENSG00000119231,205564
SENP6,3,ENSGALG00010004038,421859
SENP6,3,ENSG00000112701,26054
SENP7,2,ENSDARG00000062148,571373
SENP7,2,ENSG00000138468,57337
SENP8,2,ENSG00000166192,123228
SENP8,2,ENSGALG00010021082,415322
SEPHS1,1,ENSG00000086475,22929
SEPHS1,1,ENSGALG00010005398,426612
SEPHS2,1,ENSG00000179918,22928
SEPSECS,1,ENSGALG00010010161,422808
SEPSECS,1,ENSG00000109618,51091
SERAC1,2,ENSGALG00010004408,421657
SERAC1,2,ENSG00000122335,84947
SERBP1,2,ENSG00000142864,26135
SERBP1,2,ENSGALG00010023282,424706
SERF1B,2,ENSG00000277429,8293
SERGEF,3,ENSG00000129158,26297
SERGEF,3,ENSGALG00010024423,423077
SERINC1,2,ENSG00000111897,57515
SERINC1,2,ENSGALG00010012848,421722
SERINC2,2,ENSG00000168528,347735
SERINC2,2,ENSGALG00010012995,419558
SERINC2,2,ENSDARG00000053425,100329297
SERINC3,2,ENSG00000132824,10955
SERINC3,2,ENSGALG00010024313,419196
SERINC4,8,ENSGALG00010000061,430755
SERINC4,8,ENSG00000184716,619189
SERP2,2,ENSG00000151778,387923
SERPINA1,6,ENSG00000277377,5265
SERPINA10,8,ENSG00000278767,51156
SERPINA11,12,ENSG00000186910,256394
SERPINA12,10,ENSG00000165953,145264
SERPINA3,10,ENSG00000196136,12
SERPINA4,6,ENSG00000100665,5267
SERPINA5,12,ENSG00000188488,5104
SERPINA6,11,ENSG00000277405,866
SERPINA7,10,ENSG00000123561,6906
SERPINA9,12,ENSG00000170054,327657
SERPINB1,1,ENSG00000021355,1992
SERPINB1,1,ENSGALG00010011626,420894
SERPINB10,9,ENSG00000242550,5273
SERPINB12,9,ENSG00000166634,89777
SERPINB13,12,ENSG00000197641,5275
SERPINB2,9,ENSG00000197632,5055
SERPINB3,1,ENSG00000057149,6317
SERPINB4,1,ENSG00000206073,6318
SERPINB5,9,ENSGALG00010011780,420900
SERPINB5,9,ENSG00000206075,5268
SERPINB7,11,ENSG00000166396,8710
SERPINB8,11,ENSG00000166401,5271
SERPINB9,6,ENSG00000170542,5272
SERPINC1,8,ENSG00000117601,462
SERPINC1,8,ENSGALG00010011394,424440
SERPIND1,8,ENSG00000099937,3053
SERPIND1,8,ENSGALG00010024208,395877
SERPINE1,8,ENSG00000106366,5054
SERPINE2,6,ENSGALG00010025982,424805
SERPINE2,6,ENSG00000135919,5270
SERPINF1,8,ENSG00000282307,5176
SERPINF1,8,ENSGALG00010029387,417561
SERPINF2,8,ENSGALG00010029936,100857105
SERPINF2,8,ENSG00000276838,5345
SERPING1,8,ENSG00000149131,710
SERPING1,8,ENSGALG00010026291,423132
SERPINH1,8,ENSG00000149257,871
SERPINH1,8,ENSGALG00010002923,396228
SERPINI1,1,ENSG00000163536,5274
SERPINI1,1,ENSGALG00010001245,425002
SERPINI2,11,ENSG00000114204,5276
SERTAD1,10,ENSG00000197019,29950
SERTAD2,8,ENSG00000179833,9792
SERTAD2,8,ENSGALG00010019243,421276
SERTAD3,8,ENSG00000167565,29946
SERTAD4,10,ENSGALG00010018894,421383
SERTAD4,10,ENSG00000281230,56256
SERTM1,8,ENSG00000180440,400120
SERTM1,8,ENSGALG00010006361,418900
SESN1,2,ENSG00000080546,27244
SESN1,2,ENSGALG00010014244,421766
SESN2,11,ENSGALG00010016875,100858796
SESN2,11,ENSG00000285069,83667
SESN3,2,ENSGALG00010008386,428089
SESN3,2,ENSG00000149212,143686
SESTD1,6,ENSG00000187231,91404
SESTD1,6,ENSGALG00010026183,424125
SET,2,ENSG00000119335,6418
SET,2,ENSGALG00010028561,417210
SETBP1,8,ENSGALG00010012148,416376
SETBP1,8,ENSG00000152217,26040
SETD1A,2,ENSG00000099381,9739
SETD1A,2,ENSGALG00010025349,416851
SETD1B,2,ENSG00000139718,23067
SETD2,2,ENSG00000181555,29072
SETD2,2,ENSGALG00010025723,420404
SETD3,2,ENSG00000183576,84193
SETD3,2,ENSGALG00010016339,423445
SETD4,2,ENSGALG00010012925,418511
SETD4,2,ENSG00000185917,54093
SETD5,3,ENSDARG00000078576,570278
SETD5,3,ENSG00000168137,55209
SETD5,3,ENSGALG00010021462,416046
SETD6,2,ENSGALG00010021656,101750922
SETD6,2,ENSG00000103037,79918
SETD7,4,ENSG00000145391,80854
SETD7,4,ENSGALG00010009114,422443
SETD9,4,ENSGALG00010013106,770222
SETD9,4,ENSG00000155542,133383
SETDB1,2,ENSG00000143379,9869
SETDB1,2,ENSGALG00010028575,100859816
SETDB2,2,ENSG00000136169,83852
SETDB2,2,ENSGALG00010004049,418866
SETMAR,2,ENSG00000170364,6419
SETX,2,ENSGALG00010028771,417170
SETX,2,ENSG00000107290,23064
SEZ6,6,ENSGALG00010029681,426388
SEZ6,6,ENSG00000063015,124925
SEZ6L,6,ENSDARG00000100594,100331987
SEZ6L,6,ENSGALG00010023233,416906
SEZ6L,6,ENSG00000100095,23544
SEZ6L2,6,ENSG00000174938,26470
SF1,2,ENSG00000168066,7536
SF3A1,2,ENSG00000099995,10291
SF3A2,2,ENSG00000104897,8175
SF3A2,2,ENSGALG00010027884,420077
SF3A3,2,ENSGALG00010013215,419608
SF3A3,2,ENSG00000183431,10946
SF3B1,2,ENSG00000115524,23451
SF3B1,2,ENSGALG00010010748,424056
SF3B2,2,ENSG00000087365,10992
SF3B3,2,ENSGALG00010023190,415680
SF3B3,2,ENSG00000189091,23450
SF3B4,2,ENSG00000143368,10262
SF3B4,2,ENSGALG00010028887,426042
SF3B5,2,ENSGALG00010006627,769794
SF3B5,2,ENSG00000169976,83443
SFI1,2,ENSGALG00010022006,427706
SFI1,2,ENSG00000198089,9814
SFMBT1,5,ENSGALG00010028093,415902
SFMBT1,5,ENSG00000163935,51460
SFMBT2,5,ENSG00000198879,57713
SFMBT2,5,ENSDARG00000045519,555450
SFN,10,ENSGALG00010014011,408037
SFN,10,ENSG00000175793,2810
SFPQ,4,ENSG00000116560,6421
SFPQ,4,ENSGALG00010013890,395803
SFR1,4,ENSG00000156384,119392
SFR1,4,ENSGALG00010021342,770846
SFRP1,6,ENSG00000104332,6422
SFRP1,6,ENSGALG00010017467,395237
SFRP2,5,ENSGALG00010014880,395546
SFRP2,5,ENSG00000145423,6423
SFRP5,6,ENSGALG00010017808,423838
SFRP5,6,ENSG00000120057,6425
SFSWAP,2,ENSG00000061936,6433
SFSWAP,2,ENSGALG00010022958,416802
SFT2D1,2,ENSGALG00010005893,769380
SFT2D1,2,ENSG00000198818,113402
SFT2D2,2,ENSGALG00010005445,418373
SFT2D2,2,ENSG00000213064,375035
SFT2D3,2,ENSGALG00010024077,107051882
SFT2D3,2,ENSG00000173349,84826
SFTA2,14,ENSG00000196260,389376
SFTPA2,9,ENSGALG00010011020,395308
SFTPA2,9,ENSG00000185303,729238
SFTPB,10,ENSG00000168878,6439
SFTPC,11,ENSG00000168484,6440
SFTPD,10,ENSG00000133661,6441
SFXN1,2,ENSG00000164466,94081
SFXN1,2,ENSGALG00010012149,416221
SFXN2,4,ENSGALG00010018701,423866
SFXN2,4,ENSG00000156398,118980
SFXN4,8,ENSG00000183605,119559
SFXN5,2,ENSG00000144040,94097
SGCA,5,ENSG00000108823,6442
SGCA,5,ENSGALG00010025247,100859263
SGCB,5,ENSGALG00010016547,422760
SGCB,5,ENSG00000163069,6443
SGCD,6,ENSG00000170624,6444
SGCD,6,ENSGALG00010015483,416251
SGCG,8,ENSGALG00010006220,418945
SGCG,8,ENSG00000102683,6445
SGCZ,5,ENSDARG00000106258,100334126
SGCZ,5,ENSGALG00010014042,422739
SGCZ,5,ENSG00000185053,137868
SGIP1,4,ENSG00000118473,84251
SGIP1,4,ENSGALG00010022848,776038
SGIP1,4,ENSDARG00000097897,566542
SGK1,2,ENSG00000118515,6446
SGK1,2,ENSGALG00010006359,395133
SGK2,2,ENSG00000101049,10110
SGK2,2,ENSGALG00010023673,419166
SGMS1,6,ENSG00000198964,259230
SGMS1,6,ENSGALG00010022771,378907
SGMS2,2,ENSG00000164023,166929
SGMS2,2,ENSGALG00010005670,422529
SGPP1,1,ENSG00000285281,81537
SGPP1,1,ENSDARG00000060534,100003745
SGPP2,1,ENSGALG00010023552,424813
SGPP2,1,ENSG00000163082,130367
SGSH,1,ENSG00000181523,6448
SGSH,1,ENSGALG00010029307,422081
SGSM1,4,ENSGALG00010021141,430664
SGSM1,4,ENSG00000167037,129049
SGSM1,4,ENSDARG00000028857,100270734
SGSM1,4,ENSDARG00000075376,100535556
SGSM2,4,ENSGALG00010029574,417673
SGSM2,4,ENSDARG00000063307,799094
SGSM2,4,ENSG00000141258,9905
SGSM3,4,ENSG00000100359,27352
SGSM3,4,ENSGALG00010013084,418008
SGTA,2,ENSGALG00010027537,426396
SGTA,2,ENSG00000104969,6449
SGTB,2,ENSGALG00010012326,427166
SGTB,2,ENSG00000197860,54557
SH2B1,6,ENSG00000178188,25970
SH2B2,6,ENSGALG00010029297,771172
SH2B2,6,ENSDARG00000090421,100535524
SH2B2,6,ENSG00000160999,10603
SH2B3,8,ENSGALG00010025743,416876
SH2B3,8,ENSG00000111252,10019
SH2D1A,8,ENSGALG00010013213,100857869
SH2D1A,8,ENSG00000183918,4068
SH2D1B,8,ENSGALG00010004946,418411
SH2D1B,8,ENSG00000198574,117157
SH2D2A,9,ENSG00000027869,9047
SH2D3A,11,ENSG00000125731,10045
SH2D3C,6,ENSGALG00010029143,417225
SH2D3C,6,ENSG00000095370,10044
SH2D4A,5,ENSGALG00010007762,422487
SH2D4A,5,ENSG00000104611,63898
SH2D4B,6,ENSDARG00000015144,560557
SH2D4B,6,ENSDARG00000069374,100330227
SH2D4B,6,ENSG00000178217,387694
SH2D5,8,ENSG00000189410,400745
SH2D5,8,ENSGALG00010021109,769539
SH2D6,8,ENSG00000152292,284948
SH2D6,8,ENSGALG00010021725,395733
SH2D7,8,ENSG00000183476,646892
SH3BGR,6,ENSG00000185437,6450
SH3BGR,6,ENSGALG00010013457,418523
SH3BGRL,6,ENSG00000131171,6451
SH3BGRL,6,ENSGALG00010019018,422277
SH3BGRL2,8,ENSGALG00010002416,421851
SH3BGRL2,8,ENSG00000198478,83699
SH3BP1,8,ENSGALG00010014026,430939
SH3BP1,8,ENSG00000100092,23616
SH3BP2,4,ENSGALG00010017464,422883
SH3BP2,4,ENSG00000087266,6452
SH3BP4,7,ENSG00000130147,23677
SH3BP4,7,ENSGALG00010010719,424027
SH3BP5,6,ENSG00000131370,9467
SH3BP5L,4,ENSG00000175137,80851
SH3D19,4,ENSG00000292165,152503
SH3D19,4,ENSGALG00010007549,422478
SH3D21,5,ENSG00000214193,79729
SH3GL1,2,ENSG00000141985,6455
SH3GL1,2,ENSGALG00010027192,395202
SH3GL2,2,ENSGALG00010014197,395203
SH3GL2,2,ENSG00000107295,6456
SH3GL3,2,ENSGALG00010016810,395201
SH3GL3,2,ENSG00000291608,6457
SH3GLB1,4,ENSG00000097033,51100
SH3GLB1,4,ENSGALG00010023087,424522
SH3GLB2,4,ENSGALG00010028603,417197
SH3GLB2,4,ENSG00000148341,56904
SH3KBP1,4,ENSGALG00010002809,418608
SH3KBP1,4,ENSG00000147010,30011
SH3PXD2A,8,ENSG00000107957,9644
SH3PXD2A,8,ENSGALG00010021215,423876
SH3PXD2B,5,ENSG00000174705,285590
SH3PXD2B,5,ENSGALG00010012382,427625
SH3RF1,5,ENSGALG00010008431,422434
SH3RF1,5,ENSG00000154447,57630
SH3RF2,9,ENSGALG00010016627,416346
SH3RF2,9,ENSG00000156463,153769
SH3RF3,5,ENSG00000172985,344558
SH3RF3,5,ENSGALG00010013378,418731
SH3TC1,8,ENSDARG00000077330,100535608
SH3TC1,8,ENSG00000125089,54436
SH3TC1,8,ENSGALG00010009700,422867
SH3TC2,8,ENSG00000169247,79628
SH3TC2,8,ENSGALG00010012312,426627
SH3YL1,1,ENSGALG00010003820,421908
SH3YL1,1,ENSG00000035115,26751
SHANK2,5,ENSG00000162105,22941
SHARPIN,5,ENSGALG00010009570,101751687
SHARPIN,5,ENSG00000179526,81858
SHB,5,ENSG00000107338,6461
SHB,5,ENSGALG00010013253,427280
SHBG,8,ENSG00000129214,6462
SHC1,5,ENSGALG00010027922,395934
SHC1,5,ENSG00000160691,6464
SHC2,4,ENSG00000129946,25759
SHC3,6,ENSDARG00000098909,100332111
SHC3,6,ENSG00000148082,53358
SHC3,6,ENSGALG00010009132,431265
SHC4,9,ENSGALG00010020132,426482
SHC4,9,ENSG00000185634,399694
SHCBP1,5,ENSGALG00010023854,415751
SHCBP1,5,ENSG00000171241,79801
SHE,8,ENSG00000169291,126669
SHE,8,ENSGALG00010027892,100857728
SHFM1,2,ENSGALG00010002817,772237
SHH,5,ENSG00000164690,6469
SHH,5,ENSGALG00010025259,395615
SHISA2,8,ENSG00000180730,387914
SHISA2,8,ENSGALG00010005970,395162
SHISA3,8,ENSG00000178343,152573
SHISA4,8,ENSG00000198892,149345
SHISA4,8,ENSGALG00010024683,100859291
SHISA5,6,ENSG00000164054,51246
SHISA5,6,ENSGALG00010027174,415948
SHISA6,8,ENSGALG00010029760,768703
SHISA6,8,ENSG00000188803,388336
SHISA7,10,ENSG00000187902,729956
SHISA8,8,ENSG00000234965,440829
SHKBP1,4,ENSG00000160410,92799
SHMT1,1,ENSG00000284320,6470
SHMT1,1,ENSGALG00010017745,416520
SHMT2,1,ENSG00000182199,6472
SHOC2,1,ENSGALG00010018299,423894
SHOC2,1,ENSG00000108061,8036
SHOX,6,ENSG00000292354,6473
SHOX,6,ENSGALG00010001670,418669
SHOX2,6,ENSG00000168779,6474
SHOX2,6,ENSGALG00010001216,777244
SHPK,2,ENSGALG00010029745,417607
SHPK,2,ENSG00000197417,23729
SHPRH,2,ENSGALG00010005358,421613
SHPRH,2,ENSG00000146414,257218
SHQ1,2,ENSGALG00010020307,416096
SHQ1,2,ENSG00000144736,55164
SHROOM1,12,ENSG00000164403,134549
SHROOM2,5,ENSGALG00010002194,418651
SHROOM2,5,ENSG00000146950,357
SHROOM3,7,ENSG00000138771,57619
SHROOM3,7,ENSGALG00010004056,422636
SHROOM4,8,ENSG00000158352,57477
SI,2,ENSG00000090402,6476
SIAE,2,ENSG00000110013,54414
SIAH1,2,ENSG00000196470,6477
SIAH1,2,ENSGALG00010024220,374076
SIAH2,2,ENSGALG00010001127,429164
SIAH2,2,ENSG00000181788,6478
SIAH3,9,ENSG00000215475,283514
SIAH3,9,ENSGALG00010003718,418849
SIDT1,4,ENSGALG00010022528,418321
SIDT1,4,ENSG00000072858,54847
SIDT2,4,ENSGALG00010023070,770233
SIDT2,4,ENSDARG00000045976,796833
SIDT2,4,ENSG00000149577,51092
SIGIRR,8,ENSGALG00010020734,422995
SIGIRR,8,ENSG00000185187,59307
SIGLEC1,10,ENSG00000088827,6614
SIGLEC10,10,ENSG00000142512,89790
SIGLEC11,10,ENSG00000161640,114132
SIGLEC15,8,ENSG00000197046,284266
SIGLEC15,8,ENSGALG00010012126,770432
SIGLEC5,12,ENSG00000268500,8778
SIGLEC7,6,ENSG00000168995,27036
SIGLEC8,6,ENSG00000105366,27181
SIGLEC9,6,ENSG00000129450,27180
SIGLECL1,12,ENSG00000179213,284369
SIGMAR1,2,ENSGALG00010010671,100859748
SIGMAR1,2,ENSG00000147955,10280
SIK1,4,ENSGALG00010011896,395417
SIK1,4,ENSG00000142178,150094
SIK2,5,ENSG00000170145,23235
SIK2,5,ENSGALG00010024415,768557
SIK3,2,ENSGALG00010024788,419764
SIK3,2,ENSG00000160584,23387
SIKE1,8,ENSGALG00010025365,419887
SIKE1,8,ENSG00000052723,80143
SIKE1,8,ENSDARG00000102199,449731
SIL1,2,ENSGALG00010008380,416185
SIL1,2,ENSG00000120725,64374
SIM1,4,ENSG00000112246,6492
SIM1,4,ENSGALG00010015160,396129
SIM2,4,ENSGALG00010013099,418515
SIM2,4,ENSG00000159263,6493
SIMC1,8,ENSGALG00010014465,416231
SIMC1,8,ENSG00000170085,375484
SIN3A,2,ENSG00000169375,25942
SIN3A,2,ENSGALG00010021407,415307
SIN3B,2,ENSGALG00010027346,420140
SIN3B,2,ENSG00000127511,23309
SIPA1,2,ENSG00000213445,6494
SIPA1L1,2,ENSG00000197555,26037
SIPA1L1,2,ENSGALG00010021265,423255
SIPA1L2,2,ENSGALG00010008151,421523
SIPA1L2,2,ENSG00000116991,57568
SIPA1L3,2,ENSG00000105738,23094
SIRPA,9,ENSGALG00010013526,419267
SIRPA,9,ENSG00000198053,140885
SIRPB1,9,ENSG00000101307,10326
SIRPB2,12,ENSG00000196209,284759
SIRPD,8,ENSG00000125900,128646
SIRPG,9,ENSG00000089012,55423
SIRT1,2,ENSG00000096717,23411
SIRT1,2,ENSGALG00010009252,423646
SIRT2,1,ENSG00000283100,22933
SIRT2,1,ENSGALG00010009205,548628
SIRT3,1,ENSGALG00010020906,422988
SIRT3,1,ENSG00000142082,23410
SIRT4,1,ENSGALG00010021415,416981
SIRT4,1,ENSG00000089163,23409
SIRT5,1,ENSGALG00010007780,420834
SIRT5,1,ENSG00000124523,23408
SIRT6,2,ENSG00000077463,51548
SIRT6,2,ENSGALG00010027223,428332
SIRT7,3,ENSG00000187531,51547
SIT1,10,ENSG00000137078,27240
SIVA1,6,ENSGALG00010017340,423493
SIVA1,6,ENSG00000184990,10572
SIX1,5,ENSG00000126778,6495
SIX1,5,ENSGALG00010017933,693262
SIX2,5,ENSG00000170577,10736
SIX3,4,ENSGALG00010020532,378786
SIX3,4,ENSG00000138083,6496
SIX4,5,ENSG00000100625,51804
SIX5,8,ENSG00000177045,147912
SKA1,2,ENSG00000154839,220134
SKA2,8,ENSG00000182628,348235
SKA2,8,ENSGALG00010029245,417629
SKA3,5,ENSGALG00010005463,418948
SKA3,5,ENSG00000165480,221150
SKAP1,8,ENSG00000141293,8631
SKAP1,8,ENSGALG00010021479,101752206
SKAP2,5,ENSG00000005020,8935
SKAP2,5,ENSGALG00010001906,420629
SKI,4,ENSGALG00010020038,428181
SKI,4,ENSG00000157933,6497
SKIDA1,5,ENSG00000180592,387640
SKIDA1,5,ENSGALG00010006289,420510
SKIL,8,ENSG00000136603,6498
SKIL,8,ENSDARG00000023933,100007653
SKIL,8,ENSGALG00010016675,396087
SKIV2L2,1,ENSGALG00010014041,427137
SKOR1,2,ENSGALG00010017146,107054237
SKOR1,2,ENSG00000188779,390598
SKOR2,2,ENSG00000215474,652991
SKP1,2,ENSGALG00010015876,416319
SKP1,2,ENSG00000113558,6500
SLA,8,ENSDARG00000100287,101884146
SLA,8,ENSG00000155926,6503
SLA,8,ENSGALG00010008176,378908
SLA2,8,ENSG00000101082,84174
SLAIN1,7,ENSGALG00010000734,418807
SLAIN1,7,ENSG00000139737,122060
SLAIN2,5,ENSG00000109171,57606
SLAIN2,5,ENSGALG00010016767,422766
SLAMF1,9,ENSGALG00010027645,425300
SLAMF1,9,ENSG00000117090,6504
SLAMF6,12,ENSG00000162739,114836
SLAMF7,12,ENSG00000026751,57823
SLAMF8,11,ENSGALG00010027842,768588
SLAMF8,11,ENSG00000158714,56833
SLAMF9,11,ENSG00000162723,89886
SLBP,2,ENSGALG00010016616,422902
SLBP,2,ENSG00000163950,7884
SLC10A1,7,ENSG00000100652,6554
SLC10A2,1,ENSG00000125255,6555
SLC10A2,1,ENSGALG00010006019,428018
SLC10A3,1,ENSG00000126903,8273
SLC10A4,7,ENSG00000145248,201780
SLC10A6,6,ENSG00000145283,345274
SLC10A7,1,ENSGALG00010006564,422467
SLC10A7,1,ENSG00000120519,84068
SLC11A1,1,ENSG00000018280,6556
SLC11A1,1,ENSGALG00010021140,395811
SLC11A2,1,ENSGALG00010023546,751817
SLC11A2,1,ENSG00000110911,4891
SLC12A1,4,ENSGALG00010018390,415433
SLC12A1,4,ENSG00000074803,6557
SLC12A2,4,ENSGALG00010012969,427123
SLC12A2,4,ENSG00000064651,6558
SLC12A3,4,ENSG00000070915,6559
SLC12A3,4,ENSGALG00010023587,415692
SLC12A4,2,ENSGALG00010025353,415715
SLC12A4,2,ENSG00000124067,6560
SLC12A5,2,ENSGALG00010013046,777252
SLC12A5,2,ENSG00000124140,57468
SLC12A6,2,ENSG00000140199,9990
SLC12A7,2,ENSGALG00010007521,420797
SLC12A7,2,ENSDARG00000062058,567667
SLC12A7,2,ENSG00000276482,10723
SLC12A8,4,ENSG00000221955,84561
SLC12A8,4,ENSGALG00010020385,424258
SLC12A9,3,ENSG00000146828,56996
SLC13A1,8,ENSGALG00010001714,770198
SLC13A1,8,ENSG00000081800,6561
SLC13A2,1,ENSGALG00010029414,427830
SLC13A2,1,ENSG00000007216,9058
SLC13A3,6,ENSGALG00010021478,770495
SLC13A3,6,ENSG00000158296,64849
SLC13A4,7,ENSG00000164707,26266
SLC13A4,7,ENSGALG00010011042,418127
SLC13A5,1,ENSGALG00010029273,417678
SLC13A5,1,ENSG00000141485,284111
SLC14A1,6,ENSGALG00010012131,770445
SLC14A1,6,ENSG00000141469,6563
SLC14A2,1,ENSG00000132874,8170
SLC14A2,1,ENSGALG00010012134,107051909
SLC15A1,1,ENSGALG00010005851,378789
SLC15A1,1,ENSDARG00000100315,100004272
SLC15A1,1,ENSG00000088386,6564
SLC15A2,1,ENSG00000163406,6565
SLC15A2,1,ENSGALG00010018413,424244
SLC15A3,11,ENSG00000110446,51296
SLC15A4,1,ENSG00000139370,121260
SLC15A4,1,ENSGALG00010020779,416808
SLC15A5,8,ENSDARG00000089974,799543
SLC15A5,8,ENSG00000188991,729025
SLC15A5,8,ENSGALG00010013023,418177
SLC16A1,3,ENSG00000281917,6566
SLC16A10,3,ENSG00000112394,117247
SLC16A10,3,ENSGALG00010013720,421753
SLC16A11,11,ENSG00000174326,162515
SLC16A12,3,ENSGALG00010018154,423791
SLC16A12,3,ENSG00000152779,387700
SLC16A13,1,ENSG00000174327,201232
SLC16A13,1,ENSGALG00010002143,425860
SLC16A14,6,ENSGALG00010023290,424784
SLC16A14,6,ENSG00000163053,151473
SLC16A2,8,ENSGALG00010013390,428716
SLC16A2,8,ENSG00000147100,6567
SLC16A3,3,ENSGALG00010029864,395383
SLC16A3,3,ENSG00000141526,9123
SLC16A4,6,ENSG00000168679,9122
SLC16A4,6,ENSGALG00010027331,419809
SLC16A5,8,ENSGALG00010029687,422117
SLC16A5,8,ENSG00000170190,9121
SLC16A6,8,ENSGALG00010029386,417435
SLC16A6,8,ENSG00000108932,9120
SLC16A6,8,ENSDARG00000104629,103911912
SLC16A7,3,ENSG00000118596,9194
SLC16A7,3,ENSDARG00000098258,561188
SLC16A7,3,ENSGALG00010014226,417815
SLC16A8,8,ENSGALG00010013052,396041
SLC16A8,8,ENSG00000100156,23539
SLC17A1,12,ENSG00000124568,6568
SLC17A2,10,ENSG00000112337,10246
SLC17A3,12,ENSG00000124564,10786
SLC17A4,10,ENSG00000146039,10050
SLC17A5,1,ENSG00000119899,26503
SLC17A5,1,ENSGALG00010001518,421863
SLC17A6,1,ENSGALG00010020328,422971
SLC17A6,1,ENSG00000091664,57084
SLC17A7,1,ENSG00000104888,57030
SLC17A7,1,ENSDARG00000090106,100331980
SLC17A8,1,ENSGALG00010011553,427877
SLC17A8,1,ENSG00000179520,246213
SLC17A9,1,ENSGALG00010021754,419236
SLC17A9,1,ENSG00000101194,63910
SLC18A1,1,ENSDARG00000078157,571483
SLC18A1,1,ENSG00000036565,6570
SLC18A2,1,ENSG00000165646,6571
SLC18A3,1,ENSG00000187714,6572
SLC18A3,1,ENSGALG00010011152,404302
SLC18B1,1,ENSG00000146409,116843
SLC18B1,1,ENSGALG00010004285,421699
SLC19A1,6,ENSG00000173638,6573
SLC19A1,6,ENSGALG00010014180,424034
SLC19A2,2,ENSG00000117479,10560
SLC19A2,2,ENSGALG00010005266,427957
SLC19A3,6,ENSG00000135917,80704
SLC1A1,1,ENSGALG00010011937,427352
SLC1A1,1,ENSG00000106688,6505
SLC1A2,1,ENSG00000110436,6506
SLC1A2,1,ENSGALG00010025067,423156
SLC1A3,1,ENSG00000079215,6507
SLC1A3,1,ENSGALG00010013632,395443
SLC1A4,1,ENSGALG00010019257,769612
SLC1A4,1,ENSG00000115902,6509
SLC1A6,1,ENSGALG00010027636,420057
SLC1A6,1,ENSG00000105143,6511
SLC1A7,8,ENSG00000162383,6512
SLC1A7,8,ENSGALG00010025078,429106
SLC20A1,1,ENSGALG00010018380,426250
SLC20A1,1,ENSG00000144136,6574
SLC20A2,1,ENSG00000168575,6575
SLC20A2,1,ENSGALG00010007852,422493
SLC22A1,8,ENSG00000175003,6580
SLC22A10,12,ENSG00000184999,387775
SLC22A11,10,ENSG00000168065,55867
SLC22A12,10,ENSG00000197891,116085
SLC22A13,1,ENSG00000172940,9390
SLC22A14,11,ENSG00000144671,9389
SLC22A15,6,ENSG00000163393,55356
SLC22A15,6,ENSGALG00010025400,418336
SLC22A16,8,ENSGALG00010013930,421757
SLC22A16,8,ENSG00000004809,85413
SLC22A17,8,ENSG00000092096,51310
SLC22A18,2,ENSG00000276130,5002
SLC22A2,8,ENSG00000112499,6582
SLC22A23,8,ENSGALG00010011348,420881
SLC22A23,8,ENSG00000137266,63027
SLC22A24,12,ENSG00000197658,283238
SLC22A25,12,ENSG00000196600,387601
SLC22A3,2,ENSG00000146477,6581
SLC22A3,2,ENSGALG00010006293,421582
SLC22A4,1,ENSG00000197208,6583
SLC22A4,1,ENSGALG00010016281,416327
SLC22A5,1,ENSG00000197375,6584
SLC22A5,1,ENSGALG00010017398,416328
SLC22A6,8,ENSG00000197901,9356
SLC22A7,8,ENSG00000137204,10864
SLC22A7,8,ENSGALG00010018926,416712
SLC22A8,10,ENSG00000149452,9376
SLC22A9,12,ENSG00000149742,114571
SLC23A1,1,ENSGALG00010008305,416188
SLC23A1,1,ENSG00000170482,9963
SLC23A3,9,ENSGALG00010021501,429039
SLC23A3,9,ENSG00000213901,151295
SLC24A1,6,ENSG00000074621,9187
SLC24A1,6,ENSGALG00010017819,414892
SLC24A2,2,ENSDARG00000063158,100332770
SLC24A2,2,ENSG00000155886,25769
SLC24A2,2,ENSGALG00010016336,414891
SLC24A3,2,ENSGALG00010018314,421244
SLC24A3,2,ENSDARG00000006760,557196
SLC24A3,2,ENSG00000185052,57419
SLC24A4,2,ENSG00000140090,123041
SLC24A4,2,ENSGALG00010015386,772279
SLC24A5,1,ENSGALG00010018219,415431
SLC24A5,1,ENSG00000188467,283652
SLC25A1,2,ENSG00000100075,6576
SLC25A1,2,ENSDARG00000080000,793282
SLC25A1,2,ENSGALG00010021452,416764
SLC25A10,2,ENSG00000183048,1468
SLC25A11,2,ENSG00000108528,8402
SLC25A12,2,ENSG00000292099,8604
SLC25A12,2,ENSGALG00010022751,431387
SLC25A13,2,ENSGALG00010003666,428427
SLC25A13,2,ENSG00000004864,10165
SLC25A13,2,ENSDARG00000099353,100537523
SLC25A14,2,ENSG00000102078,9016
SLC25A14,2,ENSGALG00010016553,422141
SLC25A15,2,ENSGALG00010002621,418886
